FP,isFake,SET
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1579-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7638-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22910_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22994_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4927-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1546-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-188-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22967_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22880_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5367-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22993_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22984_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3355-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12416_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22961_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12415_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2088-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/11_12418_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12413_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22968_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22983_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6453-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3042-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-474-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3112-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12421_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6666-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3338-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12412_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1432-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5699-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3366-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3838-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2606-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22961_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22881_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-927-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-871-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6742-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22888_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7323-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22981_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-219-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3035-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12420_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3391-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12416_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-250-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22866_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7453-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-955-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5512-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22998_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-233-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22884_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22988_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22890_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22901_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22961_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22967_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22985_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22894_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_23003_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22986_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12403_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22906_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2131-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22877_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12403_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1327-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22976_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22987_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22995_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22869_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2895-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12404_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12402_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22905_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22970_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22896_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22910_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1742-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22974_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4098-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1981-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/32_22906_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12409_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22896_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1082-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-126-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22875_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2958-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/17_12412_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22974_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22986_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-819-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-8039-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5960-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6694-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22963_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-792-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22980_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3445-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22874_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-106-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22985_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22978_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22887_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1120-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-467-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3439-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-413-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22963_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22960_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1762-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22960_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22986_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12405_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10493_22990_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4125-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/21_12414_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22989_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22969_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22959_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22988_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22992_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6978-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22872_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22882_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22978_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22976_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22959_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12416_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7439-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1238-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-693-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2232-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22973_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22980_2.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1953-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3381-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3760-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22900_A_real_A_1.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3263-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_23005_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7820-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1828-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2808-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7691-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4891-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-8015-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22967_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3580-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6533-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12429_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5573-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12433_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6078-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3096-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1961-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22973_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22911_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3490-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22900_A_real_A_3.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2734-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1268-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-102-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1240-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6009-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2307-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22985_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1705-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2708-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1765-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7351-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2234-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22962_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-846-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-640-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_23005_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22971_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22988_3.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2659-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7431-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-463-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2682-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1851-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22878_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22964_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2921-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3830-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22963_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22977_1.png,0,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3684-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3790-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2643-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5576-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12411_A_real_A_2.png,0,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-423-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3289-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6932-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_23001_1.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-277-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3707-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10454_22976_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22981_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22901_A_real_A_0.png,0,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7269-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1871-ema.jpg,1,test
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7818-ema.jpg,1,test
