FP,isFake,SET
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-11-46-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-00-41-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22959_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-08-30-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-46-30-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12433_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-09-36-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22904_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-49-37-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-10-23-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22981_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22990_0.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-10-16-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/31_22870_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/11_12405_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22878_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12419_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-49-31-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22873_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-55-44-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12431_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-24-44-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-00-58-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22968_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-28-30-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22967_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22959_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22866_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-33-45-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-39-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-35-43-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22963_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22981_3.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-17-16-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-22-48-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-56-16-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-27-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-47-39-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12416_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-40-09-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22974_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12410_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-48-19-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-19-17-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22882_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12425_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22911_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/20_12429_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-11-04-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22997_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22984_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22994_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22877_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-37-32-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-27-30-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_23000_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_23003_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_22972_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-27-06-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-31-00-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22867_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-19-56-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-01-53-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22967_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-03-03-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22969_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12405_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-15-01-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22987_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-10-55-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12406_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-37-09-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-57-36-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12425_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22962_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12415_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10470_22974_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-07-22-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-47-57-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22966_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12412_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-00-43-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22884_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22879_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22993_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22895_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-57-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-09-58-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-48-48-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-32-45-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22963_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22969_3.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-18-25-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-32-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-48-51-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22976_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-35-28-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-52-01-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-11-10-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-11-37-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-28-34-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_08-07-11-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-51-58-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-37-44-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22873_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-31-41-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-42-20-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-05-42-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-00-42-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-19-26-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-40-09-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12433_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-02-00-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-03-50-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-01-26-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-45-10-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12432_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-45-57-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22960_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-08-51-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12419_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22966_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-15-03-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22902_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-33-40-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-42-35-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-34-41-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22869_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22995_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-06-04-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-33-13-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12408_A_real_A_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22893_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-38-59-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-32-37-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22988_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-07-05-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-04-04-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-02-56-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22901_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-12-13-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-53-40-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-57-34-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12412_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-53-12-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/23_12427_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-50-51-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-50-05-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22987_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22979_1.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-02-07-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-36-26-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/25_12413_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-10-41-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22973_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22876_A_real_A_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22994_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-42-55-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-35-01-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-55-14-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-40-21-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22991_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22999_2.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22960_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_23006_2.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-01-36-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-37-07-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-43-22-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22901_A_real_A_1.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-29-44-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-05-48-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22972_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12409_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-58-39-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12401_A_real_A_2.png,0,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_08-08-44-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/21_12407_A_real_A_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-34-05-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-41-54-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/33_22903_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-03-33-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22912_A_real_A_3.png,0,test
../data/anti-deepfake-data and code/data/authentic/Seattle_128/26_22889_A_real_A_3.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-35-43-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-20-48-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12425_A_real_A_1.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_23006_0.png,0,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22979_2.png,0,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-19-03-0-ema.jpg,1,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-47-35-0-ema.jpg,1,test
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-11-51-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-10-48-0-ema.jpg,1,test
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22992_0.png,0,test
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-20-24-0-ema.jpg,1,test
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-55-42-0-ema.jpg,1,test
